,Unnamed: 0,Unnamed: 0.1,id,country.name,country.id,topics,income,CLIP score
11221,768,27939,5d4bef4dcf0b3a0f3f352fe6,Nepal,np,Storage room,1747.0,0.3756322
11222,769,27940,5d4bef4dcf0b3a0f3f352fe8,Nepal,np,"Couch, sofa",1747.0,0.29612687
11223,770,27941,5d4bef4dcf0b3a0f3f352fec,Nepal,np,Soap for hands and body,1747.0,0.3288403
11224,771,27942,5d4bef4dcf0b3a0f3f352fee,Nepal,np,Social drink,1747.0,0.30198790000000003
11225,772,27943,5d4bef4dcf0b3a0f3f352ff0,Nepal,np,Kitchen sink,1747.0,0.43679553
11226,773,27944,5d4bef4dcf0b3a0f3f352ff2,Nepal,np,Everyday shoes,1747.0,0.42677543
11227,774,27945,5d4bef4dcf0b3a0f3f352ff4,Nepal,np,Shaving,1747.0,0.36260524
11228,775,27946,5d4bef4dcf0b3a0f3f352ff6,Nepal,np,Salt,1747.0,0.36641482
11229,776,27947,5d4bef4dcf0b3a0f3f352ff8,Nepal,np,Shampoo,1747.0,0.40456754
11230,777,27948,5d4bef4dcf0b3a0f3f352ffa,Nepal,np,Roof,1747.0,0.35693443
11231,778,27949,5d4bef4ecf0b3a0f3f352ffc,Nepal,np,Switch on/off,1747.0,0.36033526
11232,779,27950,5d4bef4ecf0b3a0f3f352ffe,Nepal,np,Radio,1747.0,0.31119296
11233,780,27951,5d4bef4ecf0b3a0f3f353000,Nepal,np,Refrigerator,1747.0,0.41693392
11234,781,27952,5d4bef4ecf0b3a0f3f353002,Nepal,np,Power outlet,1747.0,0.2959644
11235,782,27953,5d4bef4ecf0b3a0f3f353006,Nepal,np,Plate of food,1747.0,0.40294436
11236,783,27954,5d4bef4ecf0b3a0f3f353008,Nepal,np,Play area,1747.0,0.2862233
11237,784,27955,5d4bef4ecf0b3a0f3f35300a,Nepal,np,Pet,1747.0,0.2806167
11238,785,27956,5d4bef4ecf0b3a0f3f35300c,Nepal,np,Phone,1747.0,0.40342137
11239,786,27957,5d4bef4ecf0b3a0f3f35300e,Nepal,np,Nicest shoes,1747.0,0.38882643
11240,787,27958,5d4bef4ecf0b3a0f3f353010,Nepal,np,Mosquito protection,1747.0,0.34874943
11241,788,27959,5d4bef4ecf0b3a0f3f353012,Nepal,np,Moped/motorcycle,1747.0,0.35023540000000003
11242,789,27960,5d4bef4ecf0b3a0f3f353014,Nepal,np,Menstruation pads / tampax,1747.0,0.40779042
11243,790,27961,5d4bef4ecf0b3a0f3f353018,Nepal,np,Light source in livingroom,1747.0,0.40758002
11244,791,27962,5d4bef4fcf0b3a0f3f35301a,Nepal,np,Kitchen,1747.0,0.3257138
11245,792,27963,5d4bef4fcf0b3a0f3f353020,Nepal,np,Home,1747.0,0.31887364
11246,793,27964,5d4bef4fcf0b3a0f3f353024,Nepal,np,Hand back,1747.0,0.4249798
11247,794,27965,5d4bef4fcf0b3a0f3f353026,Nepal,np,Hand palm,1747.0,0.44088614
11248,795,27966,5d4bef4fcf0b3a0f3f353028,Nepal,np,Hair brush/comb,1747.0,0.40724483
11249,796,27967,5d4bef4fcf0b3a0f3f35302a,Nepal,np,Grains,1747.0,0.29183093
11250,797,27968,5d4bef4fcf0b3a0f3f35302e,Nepal,np,Lock on front door,1747.0,0.41073847
11251,798,27969,5d4bef4fcf0b3a0f3f353030,Nepal,np,"Fruits and vegetables,Vegetables",1747.0,0.3204043
11252,799,27970,5d4bef4fcf0b3a0f3f353032,Nepal,np,Floor,1747.0,0.37008345
11253,800,27971,5d4bef4fcf0b3a0f3f353034,Nepal,np,Front door,1747.0,0.41775763
11254,801,27972,5d4bef50cf0b3a0f3f35303a,Nepal,np,Family,1747.0,0.3493745
11255,802,27973,5d4bef50cf0b3a0f3f35303c,Nepal,np,"Water outlet, drainage",1747.0,0.37814766
11256,803,27974,5d4bef50cf0b3a0f3f35303e,Nepal,np,Dish washing soap,1747.0,0.4297524
11257,804,27975,5d4bef50cf0b3a0f3f353040,Nepal,np,"Cups/mugs/glasses,Dish racks",1747.0,0.42422298
11258,805,27976,5d4bef50cf0b3a0f3f353042,Nepal,np,Cooking utensils,1747.0,0.42500925
11259,806,27977,5d4bef50cf0b3a0f3f353046,Nepal,np,Cooking pots,1747.0,0.3974897
11260,807,27978,5d4bef50cf0b3a0f3f353048,Nepal,np,Computer,1747.0,0.370351
11261,808,27979,5d4bef50cf0b3a0f3f35304a,Nepal,np,Washing detergent,1747.0,0.3908444
11262,809,27980,5d4bef50cf0b3a0f3f35304c,Nepal,np,Drying,1747.0,0.42390725
11263,810,27981,5d4bef50cf0b3a0f3f35304e,Nepal,np,Washing clothes/cleaning,1747.0,0.3786462
11264,811,27982,5d4bef50cf0b3a0f3f353050,Nepal,np,Wall clock,1747.0,0.42744833
11265,812,27983,5d4bef50cf0b3a0f3f353052,Nepal,np,Cleaning equipment,1747.0,0.38892525
11266,813,27984,5d4bef50cf0b3a0f3f353054,Nepal,np,Ceiling,1747.0,0.42428857
11267,814,27985,5d4bef51cf0b3a0f3f35305a,Nepal,np,"Bedroom,Guest bed",1747.0,0.36540812
11268,815,27986,5d4bef51cf0b3a0f3f35305c,Nepal,np,"Bathroom/Toilet,Toilet",1747.0,0.36129463
11269,816,27987,5d4bef51cf0b3a0f3f35305e,Nepal,np,"Bed,Bed kids,Children room",1747.0,0.36646354
11270,817,27988,5d4bef51cf0b3a0f3f353062,Nepal,np,Armchair,1747.0,0.3469388
11271,818,27989,5d4be07dcf0b3a0f3f339530,United States,us,Frontdoor keys,1796.0,0.40879816
11272,819,27990,5d4be3dccf0b3a0f3f33f101,United States,us,Pet foods,1796.0,0.35538667
11273,820,27991,5d4be3dccf0b3a0f3f33f103,United States,us,Cups/mugs/glasses,1796.0,0.3652774
11274,821,27992,5d4be3dccf0b3a0f3f33f105,United States,us,Power outlet,1796.0,0.4494794
11275,822,27993,5d4be3dccf0b3a0f3f33f107,United States,us,Make up,1796.0,0.26722490000000004
11276,823,27994,5d4be3dccf0b3a0f3f33f10f,United States,us,Wall clock,1796.0,0.45341545
11277,824,27995,5d4be3dccf0b3a0f3f33f113,United States,us,Cutlery,1796.0,0.3685328
11278,825,27996,5d4be3ddcf0b3a0f3f33f117,United States,us,Toys,1796.0,0.35562608
11279,826,27997,5d4be3ddcf0b3a0f3f33f125,United States,us,Tools,1796.0,0.3380596
11280,827,27998,5d4be3ddcf0b3a0f3f33f12b,United States,us,Play area,1796.0,0.25965370000000004
11281,828,27999,5d4be3decf0b3a0f3f33f135,United States,us,Sitting area,1796.0,0.28890598
11282,829,28000,5d4be3decf0b3a0f3f33f137,United States,us,Rug,1796.0,0.3671999
11283,830,28001,5d4be3decf0b3a0f3f33f13d,United States,us,Plates,1796.0,0.4058075
11284,831,28002,5d4be3decf0b3a0f3f33f13f,United States,us,Living room,1796.0,0.3625567
11285,832,28003,5d4be3decf0b3a0f3f33f147,United States,us,Kitchen,1796.0,0.39567387
11286,833,28004,5d4be3decf0b3a0f3f33f14f,United States,us,Bedroom,1796.0,0.36503574
11287,834,28005,5d4be3dfcf0b3a0f3f33f15f,United States,us,Backyard,1796.0,0.41723096
11288,835,28006,5d4be3e0cf0b3a0f3f33f177,United States,us,Armchair,1796.0,0.3680719
11289,836,28007,5d4be3e0cf0b3a0f3f33f17d,United States,us,Waste dumps,1796.0,0.2728835
11290,837,28008,5d4be3e0cf0b3a0f3f33f17f,United States,us,Washing detergent,1796.0,0.41815263
11291,838,28009,5d4be3e0cf0b3a0f3f33f187,United States,us,Washing clothes/cleaning,1796.0,0.3546406
11292,839,28010,5d4be3e1cf0b3a0f3f33f18f,United States,us,Hand washing,1796.0,0.43763536
11293,840,28011,5d4be3e1cf0b3a0f3f33f19d,United States,us,Wall,1796.0,0.20276684
11294,841,28012,5d4be3e1cf0b3a0f3f33f1a1,United States,us,Wall inside,1796.0,0.35495806
11295,842,28013,5d4be3e1cf0b3a0f3f33f1a7,United States,us,Wall decoration,1796.0,0.32795134
11296,843,28014,5d4be3e2cf0b3a0f3f33f1b7,United States,us,Wardrobe,1796.0,0.40840203
11297,844,28015,5d4be3e2cf0b3a0f3f33f1bf,United States,us,Vegetables,1796.0,0.30300367
11298,845,28016,5d4be3e2cf0b3a0f3f33f1c7,United States,us,TV,1796.0,0.34076090000000003
11299,846,28017,5d4be3e3cf0b3a0f3f33f1cd,United States,us,Tooth paste,1796.0,0.44794142
11300,847,28018,5d4be3e3cf0b3a0f3f33f1cf,United States,us,Toothbrush,1796.0,0.3953572
11301,848,28019,5d4be3e3cf0b3a0f3f33f1d7,United States,us,Toilet,1796.0,0.42171055
11302,849,28020,5d4be3e3cf0b3a0f3f33f1dd,United States,us,Toilet paper,1796.0,0.43613648
11303,850,28021,5d4be3e3cf0b3a0f3f33f1df,United States,us,Home,1796.0,0.31911734
11304,851,28022,5d4be3e4cf0b3a0f3f33f1e7,United States,us,Teeth,1796.0,0.32299632
11305,852,28023,5d4be3e4cf0b3a0f3f33f1f3,United States,us,Tattoos,1796.0,0.37176126
11306,853,28024,5d4be3e4cf0b3a0f3f33f1f7,United States,us,Street view,1796.0,0.27051014
11307,854,28025,5d4be3e5cf0b3a0f3f33f207,United States,us,Street detail,1796.0,0.3889095
11308,855,28026,5d4be3e5cf0b3a0f3f33f20f,United States,us,Stove/hob,1796.0,0.41790986
11309,856,28027,5d4be3e5cf0b3a0f3f33f217,United States,us,Spices,1796.0,0.34122914
11310,857,28028,5d4be3e5cf0b3a0f3f33f21d,United States,us,Source of heat,1796.0,0.32958624
11311,858,28029,5d4be3e5cf0b3a0f3f33f21f,United States,us,Source of cool,1796.0,0.33652622
11312,859,28030,5d4be3e6cf0b3a0f3f33f227,United States,us,"Couch, sofa",1796.0,0.3610355
11313,860,28031,5d4be3e6cf0b3a0f3f33f22d,United States,us,Social drink,1796.0,0.28941876
11314,861,28032,5d4be3e6cf0b3a0f3f33f235,United States,us,Shower,1796.0,0.3949769
11315,862,28033,5d4be3e6cf0b3a0f3f33f237,United States,us,Shaving,1796.0,0.25864184
11316,863,28034,5d4be3e7cf0b3a0f3f33f247,United States,us,Shampoo,1796.0,0.41573936
11317,864,28035,5d4be3e7cf0b3a0f3f33f24f,United States,us,Salt,1796.0,0.36112535
11318,865,28036,5d4be3e7cf0b3a0f3f33f257,United States,us,Refrigerator,1796.0,0.410863
11319,866,28037,5d4be3e7cf0b3a0f3f33f259,United States,us,Roof,1796.0,0.27671325
11320,867,28038,5d4be3e8cf0b3a0f3f33f267,United States,us,Switch on/off,1796.0,0.41118452
11321,868,28039,5d4be3e8cf0b3a0f3f33f277,United States,us,Plate of food,1796.0,0.2813985
11322,869,28040,5d4be3e9cf0b3a0f3f33f27d,United States,us,Place where eating dinner,1796.0,0.31588718
11323,870,28041,5d4be3e9cf0b3a0f3f33f27f,United States,us,Piercings,1796.0,0.38774705
11324,871,28042,5d4be3e9cf0b3a0f3f33f28f,United States,us,Pet,1796.0,0.29232407
11325,872,28043,5d4be3eacf0b3a0f3f33f29f,United States,us,Pen/pencils,1796.0,0.38157374
11326,873,28044,5d4be3eacf0b3a0f3f33f2a7,United States,us,Oven,1796.0,0.40922332
11327,874,28045,5d4be3eacf0b3a0f3f33f2af,United States,us,Nicest shoes,1796.0,0.33493340000000005
11328,875,28046,5d4be3eacf0b3a0f3f33f2b5,United States,us,Necklaces,1796.0,0.33410388
11329,876,28049,5d4be3ebcf0b3a0f3f33f2c7,United States,us,Menstruation pads / tampax,1796.0,0.36139756
11330,877,28050,5d4be3ebcf0b3a0f3f33f2cf,United States,us,Medication,1796.0,0.3561399
11331,878,28051,5d4be3eccf0b3a0f3f33f2d7,United States,us,Meat or fish,1796.0,0.34989667
11332,879,28052,5d4be3eccf0b3a0f3f33f2df,United States,us,Lock on front door,1796.0,0.45090657
11333,880,28053,5d4be3eccf0b3a0f3f33f2ed,United States,us,"Light sources,Light source in kitchen",1796.0,0.39405876
11334,881,28054,5d4be3eccf0b3a0f3f33f2ef,United States,us,"Light source in livingroom,Light sources",1796.0,0.36985004
11335,882,28055,5d4be3edcf0b3a0f3f33f2f3,United States,us,"Light source in kitchen,Light sources",1796.0,0.3986357
11336,883,28056,5d4be3edcf0b3a0f3f33f2f7,United States,us,"Lightsources by bed, reading light",1796.0,0.362368
11337,884,28058,5d4be3edcf0b3a0f3f33f305,United States,us,Knifes,1796.0,0.39436495
11338,885,28059,5d4be3edcf0b3a0f3f33f309,United States,us,Kitchen sink,1796.0,0.39159715
11339,886,28060,5d4be3eecf0b3a0f3f33f30f,United States,us,Jewelry,1796.0,0.34177497
11340,887,28061,5d4be3eecf0b3a0f3f33f31d,United States,us,Soap for hands and body,1796.0,0.42782214
11341,888,28062,5d4be3eecf0b3a0f3f33f325,United States,us,Hand palm,1796.0,0.3967218
11342,889,28063,5d4be3eecf0b3a0f3f33f329,United States,us,Hand back,1796.0,0.34405023
11343,890,28064,5d4be3efcf0b3a0f3f33f32d,United States,us,Hair brush/comb,1796.0,0.38835698
11344,891,28065,5d4be3efcf0b3a0f3f33f337,United States,us,Grains,1796.0,0.28853384
11345,892,28066,5d4be3efcf0b3a0f3f33f341,United States,us,Front door,1796.0,0.38290745
11346,893,28067,5d4be3efcf0b3a0f3f33f347,United States,us,Freezer,1796.0,0.4223158
11347,894,28068,5d4be3f0cf0b3a0f3f33f351,United States,us,Floor,1796.0,0.36417156
11348,895,28069,5d4be3f0cf0b3a0f3f33f357,United States,us,Fishes,1796.0,0.27534035
11349,896,28071,5d4be3f1cf0b3a0f3f33f369,United States,us,Family,1796.0,0.3427174000000001
11350,897,28072,5d4be3f2cf0b3a0f3f33f395,United States,us,Everyday shoes,1796.0,0.36568308
11351,898,28073,5d4be3f3cf0b3a0f3f33f3a3,United States,us,Earings,1796.0,0.3700268
11352,899,28074,5d4be3f3cf0b3a0f3f33f3a5,United States,us,Drinking water,1796.0,0.36082894
11353,900,28075,5d4be3f3cf0b3a0f3f33f3ad,United States,us,"Water outlet, drainage",1796.0,0.30688608
11354,901,28076,5d4be3f3cf0b3a0f3f33f3b5,United States,us,Dish washing soap,1796.0,0.43581206
11355,902,28077,5d4be3f3cf0b3a0f3f33f3bd,United States,us,Dish racks,1796.0,0.35472888
11356,903,28078,5d4be3f4cf0b3a0f3f33f3cd,United States,us,"Cosmetics,Make up",1796.0,0.35434192
11357,904,28079,5d4be3f4cf0b3a0f3f33f3d5,United States,us,Cooking utensils,1796.0,0.38415104
11358,905,28080,5d4be3f5cf0b3a0f3f33f3df,United States,us,Cooking pots,1796.0,0.3334762
11359,906,28081,5d4be3f5cf0b3a0f3f33f3e3,United States,us,Computer,1796.0,0.38418713
11360,907,28082,5d4be3f5cf0b3a0f3f33f3e5,United States,us,Cleaning floors,1796.0,0.37004063
11361,908,28083,5d4be3f5cf0b3a0f3f33f3f3,United States,us,Cigarettes,1796.0,0.31708682
11362,909,28084,5d4be3f6cf0b3a0f3f33f3fd,United States,us,Ceiling,1796.0,0.42259514
11363,910,28085,5d4be3f6cf0b3a0f3f33f405,United States,us,Dish washing brush/cloth,1796.0,0.38309753
11364,911,28086,5d4be3f6cf0b3a0f3f33f40b,United States,us,Books,1796.0,0.33210364
11365,912,28087,5d4be3f7cf0b3a0f3f33f41b,United States,us,"Bed kids,Bed",1796.0,0.36491278
11366,913,28088,5d4be3f7cf0b3a0f3f33f41d,United States,us,Bathroom Privacy,1796.0,0.38429928
11367,914,28089,5d4be3f7cf0b3a0f3f33f425,United States,us,"Bathroom/Toilet,Toilet",1796.0,0.37207764
11368,915,28090,5d4be3f7cf0b3a0f3f33f42d,United States,us,Portraits,1796.0,0.23313642
11369,916,28091,5d4bde94cf0b3a0f3f3364b9,Netherlands,nl,Medication,1816.0,0.37352437
11370,917,28092,5d4be025cf0b3a0f3f338b68,Netherlands,nl,"Frontdoor keys,Car keys",1816.0,0.44464767
11371,918,28094,5d4be033cf0b3a0f3f338cea,Netherlands,nl,Waste dumps,1816.0,0.22467381
11372,919,28096,5d4be033cf0b3a0f3f338cee,Netherlands,nl,Wardrobe,1816.0,0.40478495
11373,920,28097,5d4be033cf0b3a0f3f338cf0,Netherlands,nl,Wall decoration,1816.0,0.2845136
11374,921,28098,5d4be034cf0b3a0f3f338cf2,Netherlands,nl,TV,1816.0,0.32639113
11375,922,28099,5d4be034cf0b3a0f3f338cf4,Netherlands,nl,"Couch, sofa,Armchair,Sitting area",1816.0,0.3640388
11376,923,28100,5d4be034cf0b3a0f3f338cf6,Netherlands,nl,Radio,1816.0,0.26684454
11377,924,28102,5d4be034cf0b3a0f3f338cfa,Netherlands,nl,"Light source in livingroom,Light sources",1816.0,0.4366874
11378,925,28104,5d4be034cf0b3a0f3f338cfe,Netherlands,nl,Books,1816.0,0.40685016
11379,926,28105,5d4be034cf0b3a0f3f338d00,Netherlands,nl,"Lightsources by bed, reading light",1816.0,0.43621656
11380,927,28106,5d4be034cf0b3a0f3f338d02,Netherlands,nl,Source of heat,1816.0,0.32865906
11381,928,28107,5d4be034cf0b3a0f3f338d04,Netherlands,nl,"Bed,Bedroom",1816.0,0.3867574
11382,929,28108,5d4be034cf0b3a0f3f338d06,Netherlands,nl,Source of cool,1816.0,0.28139463
11383,930,28109,5d4be034cf0b3a0f3f338d08,Netherlands,nl,Switch on/off,1816.0,0.39131674
11384,931,28110,5d4be034cf0b3a0f3f338d0a,Netherlands,nl,Power outlet,1816.0,0.44226637
11385,932,28112,5d4be035cf0b3a0f3f338d10,Netherlands,nl,Wall,1816.0,0.38359225
11386,933,28113,5d4be035cf0b3a0f3f338d12,Netherlands,nl,Wheel barrow,1816.0,0.41357392
11387,934,28114,5d4be035cf0b3a0f3f338d14,Netherlands,nl,Street detail,1816.0,0.47367752
11388,935,28115,5d4be035cf0b3a0f3f338d16,Netherlands,nl,Street view,1816.0,0.306909
11389,936,28116,5d4be035cf0b3a0f3f338d18,Netherlands,nl,Home,1816.0,0.30287525
11390,937,28117,5d4be035cf0b3a0f3f338d1c,Netherlands,nl,Pet,1816.0,0.33885628
11391,938,28118,5d4be035cf0b3a0f3f338d1e,Netherlands,nl,Lock on front door,1816.0,0.41151628
11392,939,28119,5d4be035cf0b3a0f3f338d20,Netherlands,nl,Front door,1816.0,0.37504077
11393,940,28120,5d4be035cf0b3a0f3f338d22,Netherlands,nl,Car,1816.0,0.30092466
11394,941,28121,5d4be035cf0b3a0f3f338d24,Netherlands,nl,Bike,1816.0,0.35729766
11395,942,28123,5d4be035cf0b3a0f3f338d28,Netherlands,nl,Pen/pencils,1816.0,0.43990028
11396,943,28124,5d4be035cf0b3a0f3f338d2a,Netherlands,nl,Phone,1816.0,0.39622316
11397,944,28125,5d4be036cf0b3a0f3f338d2c,Netherlands,nl,Computer,1816.0,0.342741
11398,945,28127,5d4be036cf0b3a0f3f338d30,Netherlands,nl,Wall inside,1816.0,0.37087208
11399,946,28128,5d4be036cf0b3a0f3f338d32,Netherlands,nl,Floor,1816.0,0.4104907999999999
11400,947,28129,5d4be036cf0b3a0f3f338d34,Netherlands,nl,Ceiling,1816.0,0.35639906
11401,948,28130,5d4be036cf0b3a0f3f338d38,Netherlands,nl,"Water outlet, drainage",1816.0,0.3468087
11402,949,28132,5d4be036cf0b3a0f3f338d3e,Netherlands,nl,Washing clothes/cleaning,1816.0,0.39729595
11403,950,28133,5d4be036cf0b3a0f3f338d40,Netherlands,nl,Hand washing,1816.0,0.4259979
11404,951,28134,5d4be036cf0b3a0f3f338d42,Netherlands,nl,Toothbrush,1816.0,0.41688216
11405,952,28136,5d4be037cf0b3a0f3f338d46,Netherlands,nl,Toilet paper,1816.0,0.4458512
11406,953,28137,5d4be037cf0b3a0f3f338d48,Netherlands,nl,Shower,1816.0,0.37937516
11407,954,28138,5d4be037cf0b3a0f3f338d4a,Netherlands,nl,Shaving,1816.0,0.3671252
11408,955,28139,5d4be037cf0b3a0f3f338d4c,Netherlands,nl,Toilet,1816.0,0.44253996
11409,956,28140,5d4be037cf0b3a0f3f338d4e,Netherlands,nl,Shampoo,1816.0,0.36629918
11410,957,28141,5d4be037cf0b3a0f3f338d50,Netherlands,nl,Soap for hands and body,1816.0,0.342789
11411,958,28143,5d4be037cf0b3a0f3f338d54,Netherlands,nl,Bathroom/Toilet,1816.0,0.3371618
11412,959,28149,5d4be038cf0b3a0f3f338d60,Netherlands,nl,Jewelry,1816.0,0.32142776
11413,960,28152,5d4be038cf0b3a0f3f338d68,Netherlands,nl,Nicest shoes,1816.0,0.3852237
11414,961,28153,5d4be038cf0b3a0f3f338d6a,Netherlands,nl,Cosmetics,1816.0,0.33645058
11415,962,28155,5d4be038cf0b3a0f3f338d6e,Netherlands,nl,Everyday shoes,1816.0,0.37603632
11416,963,28156,5d4be038cf0b3a0f3f338d70,Netherlands,nl,Stove/hob,1816.0,0.40728962
11417,964,28157,5d4be038cf0b3a0f3f338d72,Netherlands,nl,Vegetables,1816.0,0.32094103
11418,965,28158,5d4be038cf0b3a0f3f338d74,Netherlands,nl,Spices,1816.0,0.3923181
11419,966,28159,5d4be039cf0b3a0f3f338d76,Netherlands,nl,Salt,1816.0,0.34240592
11420,967,28160,5d4be039cf0b3a0f3f338d78,Netherlands,nl,Refrigerator,1816.0,0.37670144
11421,968,28162,5d4be039cf0b3a0f3f338d7c,Netherlands,nl,Plate of food,1816.0,0.37209508
11422,969,28164,5d4be039cf0b3a0f3f338d80,Netherlands,nl,Kitchen sink,1816.0,0.43311527
11423,970,28168,5d4be039cf0b3a0f3f338d88,Netherlands,nl,Light source in kitchen,1816.0,0.37285873
11424,971,28169,5d4be039cf0b3a0f3f338d8a,Netherlands,nl,Freezer,1816.0,0.4004423
11425,972,28170,5d4be039cf0b3a0f3f338d8c,Netherlands,nl,Drinking water,1816.0,0.38330793
11426,973,28171,5d4be039cf0b3a0f3f338d8e,Netherlands,nl,Dishwasher,1816.0,0.3912842
11427,0,17717,5d4be1b1cf0b3a0f3f33b7cb,Pakistan,pk,Everyday shoes,510.0,0.4407984
11428,1,17718,5d4be1b1cf0b3a0f3f33b7cd,Pakistan,pk,Earings,510.0,0.3514949
11429,2,17719,5d4be1b1cf0b3a0f3f33b7cf,Pakistan,pk,"Drinking water,Get water",510.0,0.37660074
11430,3,17720,5d4be1b1cf0b3a0f3f33b7d1,Pakistan,pk,Dish washing soap,510.0,0.3962146
11431,4,17721,5d4be1b1cf0b3a0f3f33b7d3,Pakistan,pk,Dish washing brush/cloth,510.0,0.34830114
11432,5,17722,5d4be1b1cf0b3a0f3f33b7d5,Pakistan,pk,Dish racks,510.0,0.41296867
11433,6,17723,5d4be1b1cf0b3a0f3f33b7d7,Pakistan,pk,Cutlery,510.0,0.40433073
11434,7,17724,5d4be1b1cf0b3a0f3f33b7d9,Pakistan,pk,Cups/mugs/glasses,510.0,0.29409775
11435,8,17725,5d4be1b1cf0b3a0f3f33b7dd,Pakistan,pk,"Cosmetics,Make up",510.0,0.35130566
11436,9,17726,5d4be1b1cf0b3a0f3f33b7df,Pakistan,pk,Cooking pots,510.0,0.3854581
11437,10,17727,5d4be1b1cf0b3a0f3f33b7e1,Pakistan,pk,"Ceiling,Source of cool",510.0,0.39914745
11438,11,17728,5d4be1b1cf0b3a0f3f33b7e3,Pakistan,pk,Books,510.0,0.35477698
11439,12,17729,5d4be1b1cf0b3a0f3f33b7e5,Pakistan,pk,Bedroom,510.0,0.3130614
11440,13,17730,5d4be1b1cf0b3a0f3f33b7e7,Pakistan,pk,Bed,510.0,0.36335227
11441,14,17731,5fd04204f2d9500e43591cc6,Pakistan,pk,"Visit,Adding spices to food while cooking",510.0,0.40622416
11442,15,17732,5fd04205f2d9500e43591cc8,Pakistan,pk,"Brushing hair,Hair brush/comb",510.0,0.44277143
11443,16,17733,5fd04206f2d9500e43591cd2,Pakistan,pk,"Brushing teeth,Toothbrush",510.0,0.40409777
11444,17,17734,5fd04207f2d9500e43591ce2,Pakistan,pk,"Visit,Chopping ingredients,Chopping food",510.0,0.43733388
11445,18,17735,5fd04208f2d9500e43591cea,Pakistan,pk,"Visit,Drinking water",510.0,0.41874433
11446,19,17736,5fd0420af2d9500e43591cf1,Pakistan,pk,"Family eating,Eating",510.0,0.38658416
11447,20,17737,5fd0420df2d9500e43591cfc,Pakistan,pk,"Visit,Opening the Front door",510.0,0.3595985
11448,21,17738,5fd0420ef2d9500e43591cfe,Pakistan,pk,Get water,510.0,0.3817069
11449,22,17739,5fd0420ff2d9500e43591d04,Pakistan,pk,"Visit,Hand open to closed,Hand palm",510.0,0.41152152
11450,23,17740,5fd04212f2d9500e43591d0d,Pakistan,pk,"Visit,Kids playing outside",510.0,0.35582509999999995
11451,24,17741,5fd04214f2d9500e43591d0f,Pakistan,pk,"Kids playing inside,Play area,Playing",510.0,0.38819027
11452,25,17742,5fd04215f2d9500e43591d14,Pakistan,pk,"Visit,Play area,Playing",510.0,0.36472687
11453,26,17743,5fd04217f2d9500e43591d24,Pakistan,pk,"Visit,Sleeping",510.0,0.4494148
11454,27,17744,5fd04218f2d9500e43591d29,Pakistan,pk,"Visit,Source of light,Turning lights on and off,Light sources",510.0,0.33677822
11455,28,17746,5fd0421af2d9500e43591d2d,Pakistan,pk,"Visit,Opening and closing the freezer",510.0,0.36629063
11456,29,17747,5fd0421bf2d9500e43591d2f,Pakistan,pk,"Visit,Opening and closing the refrigerator,Refrigerator",510.0,0.37691692
11457,30,17748,5fd0421cf2d9500e43591d31,Pakistan,pk,Play area,510.0,0.35633427
11458,31,17749,5fd0421df2d9500e43591d36,Pakistan,pk,"Visit,Pouring drinking water,Pouring water",510.0,0.43907532
11459,32,17750,5fd0421ff2d9500e43591d3b,Pakistan,pk,"Preparing food,Cooking",510.0,0.43205497
11460,33,17751,5fd04220f2d9500e43591d3d,Pakistan,pk,"Visit,Plugging into and out of power outlet,Power outlet",510.0,0.4563263
11461,34,17752,5fd04221f2d9500e43591d3f,Pakistan,pk,"Visit,Reading a book, seeing the back of book,Reading",510.0,0.4272398
11462,35,17754,5fd04223f2d9500e43591d43,Pakistan,pk,Shoes,510.0,0.32445118
11463,36,17755,5fd04224f2d9500e43591d45,Pakistan,pk,Writing signature,510.0,0.39755613
11464,37,17756,5fd04225f2d9500e43591d47,Pakistan,pk,"Visit,Sitting and watching TV,TV",510.0,0.43070972
11465,38,17757,5fd04226f2d9500e43591d49,Pakistan,pk,"Social drink,Drinking social drink",510.0,0.3370723
11466,39,17758,5fd04227f2d9500e43591d51,Pakistan,pk,"Starting stove,Stove/hob",510.0,0.41260183
11467,40,17759,5fd04228f2d9500e43591d59,Pakistan,pk,Street view,510.0,0.35480973
11468,41,17760,5fd04229f2d9500e43591d61,Pakistan,pk,"Taking a teaspoon of salt,Salt",510.0,0.4098284
11469,42,17761,5fd0422bf2d9500e43591d6d,Pakistan,pk,Toilet paper,510.0,0.35454082
11470,43,17762,5fd0422cf2d9500e43591d7e,Pakistan,pk,"Visit,Toothpaste on toothbrush,Tooth paste",510.0,0.3886273
11471,44,17763,5fd0422df2d9500e43591d89,Pakistan,pk,"Visit,Turning fan/ac on",510.0,0.32877707
11472,45,17764,5fd0422ef2d9500e43591d8b,Pakistan,pk,"Visit,Turning lights on and off",510.0,0.36359954
11473,46,17765,5d4be081cf0b3a0f3f33958b,India,in,Frontdoor keys,526.0,0.38460195
11474,47,17766,5d4be23ccf0b3a0f3f33c5e0,India,in,Lock on front door,526.0,0.36503178
11475,48,17770,5d4be62ecf0b3a0f3f34334f,India,in,Home,526.0,0.28062457
11476,49,17771,5d4be62ecf0b3a0f3f343351,India,in,Family snapshots,526.0,0.22205311
11477,50,17772,5d4be62ecf0b3a0f3f343353,India,in,Street view,526.0,0.28942140000000005
11478,51,17773,5d4be62fcf0b3a0f3f34335b,India,in,Front door,526.0,0.38808092
