,Unnamed: 0,id,country.name,country.id,topics,income,CLIP score
1208,1254,5d4becdbcf0b3a0f3f34e92a,Zimbabwe,zw,Social drink,41.24582261,0.24968976
1209,1255,5d4becdbcf0b3a0f3f34e930,Zimbabwe,zw,Drinking water,41.24582261,0.2567076
1210,1256,5d4becdbcf0b3a0f3f34e936,Zimbabwe,zw,Salt,41.24582261,0.21556379
1211,1257,5d4becdbcf0b3a0f3f34e93c,Zimbabwe,zw,Grains,41.24582261,0.22634783
1212,1258,5d4becdccf0b3a0f3f34e952,Zimbabwe,zw,Cooking pots,41.24582261,0.34462655
1213,1259,5d4becdccf0b3a0f3f34e958,Zimbabwe,zw,Cooking utensils,41.24582261,0.269426
1214,1260,5d4becddcf0b3a0f3f34e962,Zimbabwe,zw,Cutlery,41.24582261,0.24139251
1215,1261,5d4becddcf0b3a0f3f34e968,Zimbabwe,zw,Cups/mugs/glasses,41.24582261,0.28712633
1216,1262,5d4becddcf0b3a0f3f34e970,Zimbabwe,zw,Plates,41.24582261,0.23775852
1217,1263,5d4becddcf0b3a0f3f34e974,Zimbabwe,zw,Stove/hob,41.24582261,0.2922626
1218,1264,5d4becdecf0b3a0f3f34e97c,Zimbabwe,zw,Light source in kitchen,41.24582261,0.22344879999999998
1219,1265,5d4becdecf0b3a0f3f34e984,Zimbabwe,zw,"Place where eating dinner,Place where serving guests",41.24582261,0.25493485
1220,1266,5d4becdecf0b3a0f3f34e988,Zimbabwe,zw,Kitchen,41.24582261,0.28255755
1221,1267,5d4becdecf0b3a0f3f34e98e,Zimbabwe,zw,Get water,41.85460574,0.21764469
1222,1268,5d4becdecf0b3a0f3f34e996,Zimbabwe,zw,Agriculture land,41.85460574,0.25915337
1223,1269,5d4becdfcf0b3a0f3f34e99e,Zimbabwe,zw,Photo guide images,41.85460574,0.19869885
1224,1270,5d4becdfcf0b3a0f3f34e9a2,Zimbabwe,zw,Bike,41.85460574,0.28643328
1225,1271,5d4becdfcf0b3a0f3f34e9a8,Zimbabwe,zw,Backyard,41.85460574,0.24170367
1226,1272,5d4becdfcf0b3a0f3f34e9ac,Zimbabwe,zw,Sitting area,41.85460574,0.22625816
1227,1273,5d4becdfcf0b3a0f3f34e9b2,Zimbabwe,zw,Roof,41.85460574,0.27578986
1228,1274,5d4bece0cf0b3a0f3f34e9ba,Zimbabwe,zw,Trash/Waste,41.85460574,0.23503573
1229,1275,5d4bece0cf0b3a0f3f34e9c0,Zimbabwe,zw,Wall,41.85460574,0.2696219
1230,1276,5d4bece0cf0b3a0f3f34e9c8,Zimbabwe,zw,Lock on front door,41.85460574,0.26530394
1231,1277,5d4bece0cf0b3a0f3f34e9d4,Zimbabwe,zw,Front door,41.85460574,0.24910137
1232,1278,5d4bece1cf0b3a0f3f34e9dc,Zimbabwe,zw,Street detail,41.85460574,0.2242806
1233,1279,5d4bece1cf0b3a0f3f34e9e0,Zimbabwe,zw,Street view,41.85460574,0.23381144
1234,1280,5d4bece1cf0b3a0f3f34e9e4,Zimbabwe,zw,Home,41.85460574,0.251783
1235,1281,5d4bece1cf0b3a0f3f34e9f0,Zimbabwe,zw,Family,41.85460574,0.22605285
1236,1282,5d4bece3cf0b3a0f3f34ea16,Zimbabwe,zw,Teeth,41.85460574,0.27676022
1237,1283,5d4bece3cf0b3a0f3f34ea1c,Zimbabwe,zw,Hand back,41.85460574,0.26503116
1238,1284,5d4bece3cf0b3a0f3f34ea22,Zimbabwe,zw,Hand palm,41.85460574,0.29926965
1239,1286,5d4bece4cf0b3a0f3f34ea32,Zimbabwe,zw,Tools,41.85460574,0.27601767
1240,1287,5d4bece4cf0b3a0f3f34ea3a,Zimbabwe,zw,Phone,41.85460574,0.29624290000000003
1241,1288,5d4bece4cf0b3a0f3f34ea44,Zimbabwe,zw,Ceiling,41.85460574,0.23555438
1242,1289,5d4bece5cf0b3a0f3f34ea52,Zimbabwe,zw,Wall inside,41.85460574,0.2650929
1243,1290,5d4bece5cf0b3a0f3f34ea5e,Zimbabwe,zw,Floor,41.85460574,0.24922267
1244,1291,5d4bece5cf0b3a0f3f34ea64,Zimbabwe,zw,Radio,41.85460574,0.2575982
1245,1292,5d4bece6cf0b3a0f3f34ea6c,Zimbabwe,zw,Light source in livingroom,41.85460574,0.16396752
1246,1293,5d4bece6cf0b3a0f3f34ea7e,Zimbabwe,zw,Living room,41.85460574,0.23710693
1247,1294,5d4bece6cf0b3a0f3f34ea88,Zimbabwe,zw,"Bed kids,Guest bed",41.85460574,0.22376618
1248,1295,5d4bece7cf0b3a0f3f34ea92,Zimbabwe,zw,Bed,41.85460574,0.2726341
1249,1296,5d4bece7cf0b3a0f3f34eaa0,Zimbabwe,zw,Bedroom,41.85460574,0.24977052
1250,1297,5d4bece7cf0b3a0f3f34eaa6,Zimbabwe,zw,Cleaning equipment,41.85460574,0.22656998
1251,1298,5d4bece8cf0b3a0f3f34eaac,Zimbabwe,zw,Nicest shoes,41.85460574,0.24145824
1252,1299,5d4bece8cf0b3a0f3f34eab8,Zimbabwe,zw,Everyday shoes,41.85460574,0.27276659999999997
1253,1300,5d4bece8cf0b3a0f3f34eac0,Zimbabwe,zw,Wardrobe,41.85460574,0.24876478
1254,1301,5d4bece9cf0b3a0f3f34eaca,Zimbabwe,zw,Washing detergent,41.85460574,0.23236051
1255,1302,5d4bece9cf0b3a0f3f34eace,Zimbabwe,zw,Drying,41.85460574,0.27973247
1256,1303,5d4bece9cf0b3a0f3f34eadc,Zimbabwe,zw,Toilet paper,41.85460574,0.2054072
1257,1304,5d4beceacf0b3a0f3f34eae4,Zimbabwe,zw,Toilet,41.85460574,0.21969235
1258,1305,5d4beceacf0b3a0f3f34eae6,Zimbabwe,zw,Bathroom Privacy,41.85460574,0.20013943
1259,1306,5d4beceacf0b3a0f3f34eaea,Zimbabwe,zw,Bathroom/Toilet,41.85460574,0.20144218
1260,1307,5d4beceacf0b3a0f3f34eaf2,Zimbabwe,zw,Hair brush/comb,41.85460574,0.2755603
1261,1308,5d4beceacf0b3a0f3f34eafa,Zimbabwe,zw,Toothbrush,41.85460574,0.30517393
1262,1309,5d4becebcf0b3a0f3f34eb00,Zimbabwe,zw,Washing clothes/cleaning,41.85460574,0.26621459999999997
1263,1310,5d4becebcf0b3a0f3f34eb06,Zimbabwe,zw,Medication,41.85460574,0.25447202
1264,1311,5d4becebcf0b3a0f3f34eb0c,Zimbabwe,zw,Soap for hands and body,41.85460574,0.27805322
1265,1312,5d4becebcf0b3a0f3f34eb10,Zimbabwe,zw,"Water outlet, drainage",41.85460574,0.27876177
1266,1313,5d4becebcf0b3a0f3f34eb14,Zimbabwe,zw,Hand washing,41.85460574,0.24280633
1267,1314,5d4becebcf0b3a0f3f34eb1c,Zimbabwe,zw,Shampoo,41.85460574,0.2586009
1268,1315,5d4bececcf0b3a0f3f34eb1e,Zimbabwe,zw,Shower,41.85460574,0.23492861
1269,1316,5d4bececcf0b3a0f3f34eb26,Zimbabwe,zw,Dish racks,41.85460574,0.23417345
1270,1317,5d4bececcf0b3a0f3f34eb28,Zimbabwe,zw,Plates,41.85460574,0.24935468
1271,1318,5d4bececcf0b3a0f3f34eb2e,Zimbabwe,zw,Dish washing brush/cloth,41.85460574,0.23881276
1272,1319,5d4becedcf0b3a0f3f34eb3c,Zimbabwe,zw,Dish washing soap,41.85460574,0.24565715
1273,1320,5d4becedcf0b3a0f3f34eb42,Zimbabwe,zw,Kitchen sink,41.85460574,0.2607873
1274,1321,5d4becedcf0b3a0f3f34eb46,Zimbabwe,zw,Social drink,41.85460574,0.24925296
1275,1322,5d4becedcf0b3a0f3f34eb4c,Zimbabwe,zw,Drinking water,41.85460574,0.27616972
1276,1323,5d4becedcf0b3a0f3f34eb50,Zimbabwe,zw,"Salt,Spices",41.85460574,0.23098162
1277,1324,5d4beceecf0b3a0f3f34eb56,Zimbabwe,zw,Grains,41.85460574,0.2171638
1278,1325,5d4beceecf0b3a0f3f34eb5c,Zimbabwe,zw,Cooking pots,41.85460574,0.3248525
1279,1326,5d4beceecf0b3a0f3f34eb66,Zimbabwe,zw,Cooking utensils,41.85460574,0.25901820000000003
1280,1327,5d4beceecf0b3a0f3f34eb6c,Zimbabwe,zw,Cutlery,41.85460574,0.27758545
1281,1328,5d4beceecf0b3a0f3f34eb72,Zimbabwe,zw,Cups/mugs/glasses,41.85460574,0.24646129
1282,1329,5d4becefcf0b3a0f3f34eb80,Zimbabwe,zw,Smoke and steam exit,41.85460574,0.22350428
1283,1330,5d4becefcf0b3a0f3f34eb84,Zimbabwe,zw,Stove/hob,41.85460574,0.26677984
1284,1331,5d4becefcf0b3a0f3f34eb88,Zimbabwe,zw,Light source in kitchen,41.85460574,0.20028162
1285,1332,5d4becefcf0b3a0f3f34eb8c,Zimbabwe,zw,"Place where eating dinner,Armchair,Place where serving guests",41.85460574,0.24043244
1286,1333,5d4becf0cf0b3a0f3f34eb90,Zimbabwe,zw,Kitchen,41.85460574,0.23692960000000002
1287,1334,5d4bef06cf0b3a0f3f3527a4,Nigeria,ng,Bathroom Privacy,41.0,0.18499115
1288,1335,5d4bef06cf0b3a0f3f3527a6,Nigeria,ng,Toilet,41.0,0.23603337
1289,1336,5d4bef06cf0b3a0f3f3527a8,Nigeria,ng,"Bathroom/Toilet,Toilet",41.0,0.23177901
1290,1337,5d4bef06cf0b3a0f3f3527aa,Nigeria,ng,Street detail,41.0,0.23249999
1291,1338,5d4bef06cf0b3a0f3f3527ac,Nigeria,ng,Street view,41.0,0.25067157
1292,1339,5d4bef06cf0b3a0f3f3527b0,Nigeria,ng,Floor,41.0,0.28242385
1293,1340,5d4bef06cf0b3a0f3f3527b2,Nigeria,ng,Roof,41.0,0.26410958
1294,1341,5d4bef06cf0b3a0f3f3527b8,Nigeria,ng,Armchair,41.0,0.2554792
1295,1342,5d4bef07cf0b3a0f3f3527bc,Nigeria,ng,"Couch, sofa",41.0,0.22619317
1296,1343,5d4bef07cf0b3a0f3f3527c0,Nigeria,ng,Everyday shoes,41.0,0.29767036
1297,1344,5d4bef07cf0b3a0f3f3527c2,Nigeria,ng,Nicest shoes,41.0,0.26914227
1298,1345,5d4bef07cf0b3a0f3f3527c4,Nigeria,ng,Hair brush/comb,41.0,0.30607766
1299,1346,5d4bef07cf0b3a0f3f3527c8,Nigeria,ng,Toothbrush,41.0,0.28724343
1300,1347,5d4bef07cf0b3a0f3f3527ce,Nigeria,ng,Tooth paste,41.0,0.34303123
1301,1348,5d4bef07cf0b3a0f3f3527d6,Nigeria,ng,Washing detergent,41.0,0.26043296
1302,1349,5d4bef08cf0b3a0f3f3527d8,Nigeria,ng,"Place where eating dinner,Place where serving guests",41.0,0.25758958
1303,1350,5d4bef08cf0b3a0f3f3527dc,Nigeria,ng,Kitchen,41.0,0.25261378
1304,1351,5d4bef08cf0b3a0f3f3527e0,Nigeria,ng,Storage room,41.0,0.22080059999999999
1305,1352,5d4bef08cf0b3a0f3f3527e8,Nigeria,ng,Lock on front door,41.0,0.27795726
1306,1353,5d4bef08cf0b3a0f3f3527f0,Nigeria,ng,Front door,41.0,0.28192878
1307,1354,5d4bef09cf0b3a0f3f3527f6,Nigeria,ng,Wall inside,41.0,0.27590185
1308,1355,5d4bef09cf0b3a0f3f3527fa,Nigeria,ng,Ceiling,41.0,0.25064692
1309,1356,5d4bef09cf0b3a0f3f352804,Nigeria,ng,Bed kids,41.0,0.24538058
1310,1357,5d4bef09cf0b3a0f3f35280a,Nigeria,ng,Wardrobe,41.0,0.26630679999999995
1311,1358,5d4bef09cf0b3a0f3f352810,Nigeria,ng,Bed,41.0,0.24927446
1312,1359,5d4bef0acf0b3a0f3f352818,Nigeria,ng,Bedroom,41.0,0.2544734
1313,1360,5d4bef0acf0b3a0f3f352826,Nigeria,ng,Mosquito protection,41.0,0.25127327
1314,1361,5d4bef0bcf0b3a0f3f352830,Nigeria,ng,Goats,41.0,0.24888782
1315,1362,5d4bef0bcf0b3a0f3f35283e,Nigeria,ng,Plate of food,41.0,0.24660721
1316,1363,5d4bef0bcf0b3a0f3f352840,Nigeria,ng,Tools,41.0,0.26587445
1317,1364,5d4bef0bcf0b3a0f3f352848,Nigeria,ng,Light source in kitchen,41.0,0.23750946
1318,1365,5d4bef0bcf0b3a0f3f35284c,Nigeria,ng,Cooking utensils,41.0,0.24965475
1319,1366,5d4bef0ccf0b3a0f3f352852,Nigeria,ng,"Dish washing soap,Shampoo,Soap for hands and body",41.0,0.22531962
1320,1367,5d4bef0ccf0b3a0f3f352856,Nigeria,ng,Dish washing brush/cloth,41.0,0.27455118
1321,1368,5d4bef0ccf0b3a0f3f35285a,Nigeria,ng,Cutlery,41.0,0.27210283
1322,1369,5d4bef0ccf0b3a0f3f35285e,Nigeria,ng,Plates,41.0,0.2646489
1323,1370,5d4bef0ccf0b3a0f3f352860,Nigeria,ng,Cups/mugs/glasses,41.0,0.28853717
1324,1371,5d4bef0ccf0b3a0f3f352866,Nigeria,ng,Cooking pots,41.0,0.30950755
1325,1372,5d4bef0dcf0b3a0f3f35286e,Nigeria,ng,Salt,41.0,0.29421252
1326,1373,5d4bef0dcf0b3a0f3f352872,Nigeria,ng,Stove/hob,41.0,0.2626377
1327,1374,5d4bef0dcf0b3a0f3f35287e,Nigeria,ng,Fruits and vegetables,41.0,0.23188181
1328,1375,5d4bef0dcf0b3a0f3f352888,Nigeria,ng,Family,41.0,0.23699215
1329,1376,5d4bef0ecf0b3a0f3f352894,Nigeria,ng,Home,41.0,0.23991352
1330,1377,5d4bef0ecf0b3a0f3f352896,Nigeria,ng,Grains,41.0,0.21064822
1331,1378,5d4bf01fcf0b3a0f3f3546c2,Malawi,mw,Family,41.52251373,0.22454673
1332,1379,5d4bf020cf0b3a0f3f3546e4,Malawi,mw,Photo guide images,41.52251373,0.25008040000000004
1333,1380,5d4bf020cf0b3a0f3f3546e6,Malawi,mw,Social drink,41.52251373,0.22232406
1334,1381,5d4bf020cf0b3a0f3f3546ec,Malawi,mw,Table with food,41.52251373,0.23192966
1335,1382,5d4bf020cf0b3a0f3f3546ee,Malawi,mw,Plate of food,41.52251373,0.25537489999999996
1336,1383,5d4bf021cf0b3a0f3f3546f6,Malawi,mw,Storage room,41.52251373,0.268565
1337,1384,5d4bf021cf0b3a0f3f3546fc,Malawi,mw,Children room,41.52251373,0.25555483
1338,1385,5d4bf021cf0b3a0f3f354702,Malawi,mw,Teeth,41.52251373,0.28475547
1339,1386,5d4bf021cf0b3a0f3f354708,Malawi,mw,Hand back,41.52251373,0.26985162
1340,1387,5d4bf021cf0b3a0f3f35470a,Malawi,mw,Hand palm,41.52251373,0.2822473
1341,1388,5d4bf022cf0b3a0f3f354710,Malawi,mw,Chickens,41.52251373,0.29636967
1342,1389,5d4bf022cf0b3a0f3f35471a,Malawi,mw,Fruit trees,41.52251373,0.24079248
1343,1390,5d4bf022cf0b3a0f3f354720,Malawi,mw,Vegetable plot,41.52251373,0.27233887
1344,1391,5d4bf022cf0b3a0f3f354726,Malawi,mw,Backyard,41.52251373,0.23224255
1345,1392,5d4bf022cf0b3a0f3f35472a,Malawi,mw,Play area,41.52251373,0.21704206
1346,1393,5d4bf023cf0b3a0f3f35472e,Malawi,mw,Sitting area,41.52251373,0.22602397
1347,1394,5d4bf023cf0b3a0f3f354732,Malawi,mw,Roof,41.52251373,0.24791276
1348,1395,5d4bf023cf0b3a0f3f354738,Malawi,mw,Trash/Waste,41.52251373,0.24289802
1349,1396,5d4bf023cf0b3a0f3f35473c,Malawi,mw,Wall,41.52251373,0.29594475
1350,1397,5d4bf023cf0b3a0f3f354742,Malawi,mw,Lock on front door,41.52251373,0.25334042
1351,1398,5d4bf024cf0b3a0f3f35474a,Malawi,mw,Front door,41.52251373,0.27549943
1352,1399,5d4bf024cf0b3a0f3f354750,Malawi,mw,Street detail,41.52251373,0.23251514
1353,1400,5d4bf024cf0b3a0f3f354754,Malawi,mw,Street view,41.52251373,0.22817284
1354,1401,5d4bf025cf0b3a0f3f35475a,Malawi,mw,Home,41.52251373,0.25083753
1355,1403,5d4bf028cf0b3a0f3f354766,Malawi,mw,Source of cool,41.52251373,0.21915455
1356,1404,5d4bf028cf0b3a0f3f35476c,Malawi,mw,Switch on/off,41.52251373,0.23302448
1357,1405,5d4bf028cf0b3a0f3f354776,Malawi,mw,Tools,41.52251373,0.26383448
1358,1406,5d4bf029cf0b3a0f3f354788,Malawi,mw,Get water,41.52251373,0.22020528
1359,1407,5d4bf02acf0b3a0f3f3547a8,Malawi,mw,Pen/pencils,41.52251373,0.26471367
1360,1408,5d4bf02acf0b3a0f3f3547b0,Malawi,mw,Paper,41.52251373,0.23261738
1361,1409,5d4bf02acf0b3a0f3f3547b6,Malawi,mw,Ceiling,41.52251373,0.27183422
1362,1410,5d4bf02bcf0b3a0f3f3547be,Malawi,mw,Wall inside,41.52251373,0.30199444
1363,1411,5d4bf02bcf0b3a0f3f3547c6,Malawi,mw,Floor,41.52251373,0.2731918
1364,1412,5d4bf02bcf0b3a0f3f3547ce,Malawi,mw,Light source in livingroom,41.52251373,0.21040525
1365,1413,5d4bf02ccf0b3a0f3f3547e8,Malawi,mw,Living room,41.52251373,0.23858735
1366,1414,5d4bf02ccf0b3a0f3f3547ec,Malawi,mw,Mosquito protection,41.52251373,0.2189877
1367,1415,5d4bf02ccf0b3a0f3f3547f2,Malawi,mw,Bed,41.52251373,0.23518409
1368,1416,5d4bf02dcf0b3a0f3f3547fa,Malawi,mw,"Bedroom,Guest bed,Bed kids",41.52251373,0.21784145
1369,1417,5d4bf02dcf0b3a0f3f354800,Malawi,mw,Cleaning equipment,41.52251373,0.23968884
1370,1418,5d4bf02dcf0b3a0f3f354808,Malawi,mw,Everyday shoes,41.52251373,0.29763544
1371,1419,5d4bf02dcf0b3a0f3f354814,Malawi,mw,Wardrobe,41.52251373,0.21289688
1372,1420,5d4bf02ecf0b3a0f3f35481e,Malawi,mw,Drying,41.52251373,0.27805516
1373,1421,5d4bf02ecf0b3a0f3f354826,Malawi,mw,Toilet paper,41.52251373,0.19182763
1374,1422,5d4bf02ecf0b3a0f3f35482c,Malawi,mw,Bathroom/Toilet,41.52251373,0.26747513
1375,1423,5d4bf02ecf0b3a0f3f354832,Malawi,mw,Bathroom Privacy,41.52251373,0.21813779999999997
1376,1424,5d4bf02fcf0b3a0f3f354838,Malawi,mw,Toilet,41.52251373,0.24471042
1377,1425,5d4bf02fcf0b3a0f3f354842,Malawi,mw,Toothbrush,41.52251373,0.29976904
1378,1426,5d4bf02fcf0b3a0f3f35484a,Malawi,mw,Washing clothes/cleaning,41.52251373,0.2898378
1379,1427,5d4bf02fcf0b3a0f3f354850,Malawi,mw,Shower,41.52251373,0.23960888
1380,1428,5d4bf02fcf0b3a0f3f354852,Malawi,mw,Hand washing,41.52251373,0.25737858
1381,1429,5d4bf030cf0b3a0f3f35485a,Malawi,mw,Dish racks,41.52251373,0.25673333
1382,1430,5d4bf030cf0b3a0f3f354862,Malawi,mw,Dish washing brush/cloth,41.52251373,0.22357458
1383,1431,5d4bf030cf0b3a0f3f35486a,Malawi,mw,Kitchen sink,41.52251373,0.24738136
1384,1432,5d4bf031cf0b3a0f3f354876,Malawi,mw,Drinking water,41.52251373,0.26511687
1385,1433,5d4bf031cf0b3a0f3f35487c,Malawi,mw,"Salt,Spices",41.52251373,0.25374067
1386,1434,5d4bf031cf0b3a0f3f354886,Malawi,mw,Grains,41.52251373,0.22514477
1387,1435,5d4bf031cf0b3a0f3f35488c,Malawi,mw,Fruits and vegetables,41.52251373,0.23355685
1388,1436,5d4bf032cf0b3a0f3f354898,Malawi,mw,Vegetables,41.52251373,0.27490455
1389,1437,5d4bf032cf0b3a0f3f3548a6,Malawi,mw,Cooking pots,41.52251373,0.30612984
1390,1438,5d4bf033cf0b3a0f3f3548b0,Malawi,mw,Cooking utensils,41.52251373,0.25686306
1391,1439,5d4bf033cf0b3a0f3f3548b8,Malawi,mw,Cutlery,41.52251373,0.24911967
1392,1440,5d4bf033cf0b3a0f3f3548c0,Malawi,mw,Cups/mugs/glasses,41.52251373,0.22919938
1393,1441,5d4bf034cf0b3a0f3f3548ce,Malawi,mw,Plates,41.52251373,0.25643122
1394,1442,5d4bf034cf0b3a0f3f3548d6,Malawi,mw,Smoke and steam exit,41.52251373,0.20508110000000002
1395,1443,5d4bf034cf0b3a0f3f3548da,Malawi,mw,Stove/hob,41.52251373,0.22726601
1396,1444,5d4bf034cf0b3a0f3f3548e2,Malawi,mw,Light source in kitchen,41.52251373,0.20897892
1397,1445,5d4bf035cf0b3a0f3f3548ea,Malawi,mw,Place where eating dinner,41.52251373,0.21616950000000001
1398,1446,5d4bf035cf0b3a0f3f3548f0,Malawi,mw,Kitchen,41.52251373,0.22118139999999997
1399,1447,5d4bf105cf0b3a0f3f355d64,Cote d'Ivoire,ci,Get water,41.76707666,0.21737089999999998
1400,1448,5d4bf107cf0b3a0f3f355da0,Cote d'Ivoire,ci,"Play area,Sitting area",41.76707666,0.21632844
1401,1449,5d4bf107cf0b3a0f3f355da2,Cote d'Ivoire,ci,Photo guide images,41.76707666,0.25898089999999996
1402,1450,5d4bf107cf0b3a0f3f355daa,Cote d'Ivoire,ci,Roof,41.76707666,0.27179503
1403,1451,5d4bf108cf0b3a0f3f355db0,Cote d'Ivoire,ci,Trash/Waste,41.76707666,0.2382319
1404,1452,5d4bf108cf0b3a0f3f355db6,Cote d'Ivoire,ci,Wall,41.76707666,0.27388546
1405,1453,5d4bf108cf0b3a0f3f355dc2,Cote d'Ivoire,ci,Lock on front door,41.76707666,0.25170866
1406,1454,5d4bf109cf0b3a0f3f355dd2,Cote d'Ivoire,ci,Front door,41.76707666,0.25438255
1407,1455,5d4bf109cf0b3a0f3f355de2,Cote d'Ivoire,ci,Street detail,41.76707666,0.22557105
1408,1456,5d4bf10acf0b3a0f3f355de8,Cote d'Ivoire,ci,Street view,41.76707666,0.2565139
1409,1457,5d4bf10acf0b3a0f3f355df0,Cote d'Ivoire,ci,Home,41.76707666,0.24731521
1410,1458,5d4bf10bcf0b3a0f3f355e0a,Cote d'Ivoire,ci,Family,41.76707666,0.20621735
1411,1459,5d4bf10ecf0b3a0f3f355e5a,Cote d'Ivoire,ci,Teeth,41.76707666,0.29194499999999995
1412,1460,5d4bf10fcf0b3a0f3f355e6e,Cote d'Ivoire,ci,Hand back,41.76707666,0.2476284
1413,1461,5d4bf10fcf0b3a0f3f355e74,Cote d'Ivoire,ci,Hand palm,41.76707666,0.28621277
1414,1463,5d4bf10fcf0b3a0f3f355e82,Cote d'Ivoire,ci,Switch on/off,41.76707666,0.27235582
1415,1464,5d4bf110cf0b3a0f3f355e88,Cote d'Ivoire,ci,Storage room,41.76707666,0.25762483
1416,1465,5d4bf110cf0b3a0f3f355e92,Cote d'Ivoire,ci,Phone,41.76707666,0.27926338
1417,1466,5d4bf111cf0b3a0f3f355ea2,Cote d'Ivoire,ci,Toys,41.76707666,0.22442573
1418,1467,5d4bf111cf0b3a0f3f355eb4,Cote d'Ivoire,ci,Ceiling,41.76707666,0.24458662
1419,1468,5d4bf111cf0b3a0f3f355eba,Cote d'Ivoire,ci,Wall inside,41.76707666,0.26126528
1420,1469,5d4bf112cf0b3a0f3f355ed8,Cote d'Ivoire,ci,Floor,41.76707666,0.24824995
1421,1470,5d4bf113cf0b3a0f3f355ee0,Cote d'Ivoire,ci,Wall decoration,41.76707666,0.23665512
1422,1471,5d4bf114cf0b3a0f3f355efc,Cote d'Ivoire,ci,Armchair,41.76707666,0.2479716
1423,1472,5d4bf114cf0b3a0f3f355f02,Cote d'Ivoire,ci,Light source in livingroom,41.76707666,0.26874390000000004
1424,1473,5d4bf114cf0b3a0f3f355f10,Cote d'Ivoire,ci,Living room,41.76707666,0.21596025
1425,1474,5d4bf114cf0b3a0f3f355f16,Cote d'Ivoire,ci,Mosquito protection,41.76707666,0.21688628
1426,1475,5d4bf115cf0b3a0f3f355f20,Cote d'Ivoire,ci,Bed kids,41.76707666,0.24645138
1427,1476,5d4bf115cf0b3a0f3f355f2e,Cote d'Ivoire,ci,Bed,41.76707666,0.24663606
1428,1477,5d4bf115cf0b3a0f3f355f34,Cote d'Ivoire,ci,Bedroom,41.76707666,0.26400536
1429,1478,5d4bf116cf0b3a0f3f355f48,Cote d'Ivoire,ci,Cleaning equipment,41.76707666,0.27609897
1430,1479,5d4bf117cf0b3a0f3f355f54,Cote d'Ivoire,ci,Nicest shoes,41.76707666,0.25636238
1431,1480,5d4bf117cf0b3a0f3f355f5a,Cote d'Ivoire,ci,Everyday shoes,41.76707666,0.29190123
1432,1481,5d4bf117cf0b3a0f3f355f62,Cote d'Ivoire,ci,Wardrobe,41.76707666,0.23265703
1433,1482,5d4bf118cf0b3a0f3f355f70,Cote d'Ivoire,ci,"Washing detergent,Soap for hands and body",41.76707666,0.2452223
1434,1483,5d4bf118cf0b3a0f3f355f78,Cote d'Ivoire,ci,Drying,41.76707666,0.2631762
1435,1484,5d4bf118cf0b3a0f3f355f82,Cote d'Ivoire,ci,Toilet paper,41.76707666,0.18135425
1436,1485,5d4bf118cf0b3a0f3f355f88,Cote d'Ivoire,ci,"Hand washing,Toilet paper",41.76707666,0.21005496
1437,1486,5d4bf118cf0b3a0f3f355f8c,Cote d'Ivoire,ci,Toilet,41.76707666,0.28795755
1438,1487,5d4bf119cf0b3a0f3f355f98,Cote d'Ivoire,ci,Bathroom Privacy,41.76707666,0.22576769
1439,1488,5d4bf119cf0b3a0f3f355f9e,Cote d'Ivoire,ci,Bathroom/Toilet,41.76707666,0.259654
1440,1489,5d4bf119cf0b3a0f3f355fa6,Cote d'Ivoire,ci,Hair brush/comb,41.76707666,0.32472587
1441,1490,5d4bf11acf0b3a0f3f355fb2,Cote d'Ivoire,ci,Toothbrush,41.76707666,0.24711165
1442,1491,5d4bf11acf0b3a0f3f355fbe,Cote d'Ivoire,ci,Washing clothes/cleaning,41.76707666,0.26083794
1443,1492,5d4bf11bcf0b3a0f3f355fcc,Cote d'Ivoire,ci,Jewelry,41.76707666,0.22608757
1444,1493,5d4bf11bcf0b3a0f3f355fe2,Cote d'Ivoire,ci,"Water outlet, drainage",41.76707666,0.23929197
1445,1494,5d4bf11ccf0b3a0f3f355fe8,Cote d'Ivoire,ci,Shampoo,41.76707666,0.23375219
1446,1495,5d4bf11ccf0b3a0f3f355ff0,Cote d'Ivoire,ci,Shower,41.76707666,0.27605402
1447,1496,5d4bf11ccf0b3a0f3f355ff6,Cote d'Ivoire,ci,Dish racks,41.76707666,0.21371362
1448,1497,5d4bf11ccf0b3a0f3f355ffe,Cote d'Ivoire,ci,Dish washing brush/cloth,41.76707666,0.25544697
1449,1498,5d4bf11fcf0b3a0f3f35600e,Cote d'Ivoire,ci,Dish washing soap,41.76707666,0.21364164
1450,1499,5d4bf121cf0b3a0f3f356018,Cote d'Ivoire,ci,Kitchen sink,41.76707666,0.21777332
1451,1500,5d4bf121cf0b3a0f3f356020,Cote d'Ivoire,ci,Social drink,41.76707666,0.24959643
1452,1501,5d4bf121cf0b3a0f3f35602a,Cote d'Ivoire,ci,Drinking water,41.76707666,0.25924966
1453,1502,5d4bf121cf0b3a0f3f356030,Cote d'Ivoire,ci,Spices,41.76707666,0.23158367
1454,1503,5d4bf122cf0b3a0f3f35603a,Cote d'Ivoire,ci,Salt,41.76707666,0.25123626
1455,1504,5d4bf122cf0b3a0f3f356042,Cote d'Ivoire,ci,Grains,41.76707666,0.25307757
1456,1505,5d4bf122cf0b3a0f3f356048,Cote d'Ivoire,ci,Cooking pots,41.76707666,0.33060366
1457,1506,5d4bf122cf0b3a0f3f356052,Cote d'Ivoire,ci,Cutlery,41.76707666,0.1846265
